frame_index,human_index,img_x,img_y,world_X,world_Y,world_Z
355,1,701.8783,526.9953,4.67672041136315,8.44378962271493,0.0
355,2,663.9549,419.13846,5.023456909705489,1.7037912162316253,0.0
356,0,725.9195,555.37213,4.759810249215427,9.535862819461515,0.0
356,2,661.41064,418.22916,4.991878457699421,1.6215386514068122,0.0
357,0,722.0331,554.59174,4.725642830613417,9.508531686712082,0.0
357,3,652.6356,414.67072,4.885291569049857,1.291861507142766,4.440892098500626e-16
358,0,717.701,553.57935,4.688191755858416,9.472831127098706,0.0
358,3,652.6356,414.67072,4.885291569049857,1.291861507142766,4.440892098500626e-16
359,0,710.73816,552.8583,4.62274102395391,9.44779362511728,0.0
359,3,652.6356,414.67072,4.885291569049857,1.291861507142766,4.440892098500626e-16
360,0,703.3361,551.5854,4.555565526342019,9.402764352492953,0.0
360,3,652.6356,414.67072,4.885291569049857,1.291861507142766,4.440892098500626e-16
361,0,694.8297,550.17255,4.477616741063136,9.352504406194955,0.0
361,3,652.6356,414.67072,4.885291569049857,1.291861507142766,4.440892098500626e-16
362,0,686.40106,549.12256,4.398202577303863,9.315233594136267,0.0
362,3,652.6356,414.67072,4.885291569049857,1.291861507142766,4.440892098500626e-16
363,0,677.69415,548.74365,4.312598231911771,9.302550117105124,0.0
363,2,661.41064,418.22916,4.991878457699421,1.6215386514068122,0.0
364,0,669.1989,547.2497,4.233824621513019,9.248645304413424,0.0
364,2,640.95557,413.60034,4.703904617285094,1.203122058748523,0.0
365,0,661.8421,545.796,4.165804708401986,9.195680747606398,0.0
365,2,623.6604,410.1087,4.448342388561839,0.8795465247645389,0.0
366,0,653.886,544.6128,4.090174602610017,9.15259830577464,0.0
366,3,628.68176,412.41452,4.512470413189245,1.1031768381484994,-4.440892098500626e-16
367,0,645.8645,545.6614,4.0052960059388845,9.19310117280852,0.0
367,3,609.8986,409.2074,4.226377073781455,0.8080476304819442,0.0
368,0,639.00385,548.0958,3.9279749567075486,9.284282005789585,0.0
368,3,594.782,407.3886,3.9862593980087953,0.643967308454112,-4.440892098500626e-16
369,0,632.0467,553.0519,3.843008563080847,9.464796386516111,0.0
369,2,600.0833,409.47955,4.061684596521625,0.8498739131933206,0.0
370,0,624.43506,559.5985,3.7497304760640615,9.695110758555927,0.0
370,2,583.1484,409.1805,3.783376188705769,0.8440482515729641,0.0
371,0,614.74554,567.1528,3.6378422747735417,9.950366669108263,0.0
371,2,570.722,409.0608,3.5791183464364904,0.8498564152886665,0.0
372,0,603.45886,574.661,3.5160214052267396,10.19356672035609,0.0
372,2,560.65466,409.94153,3.410938067567692,0.9527307991887213,0.0
373,0,592.2085,580.43414,3.4024722987929774,10.373859744563035,0.0
373,2,551.8109,410.36035,3.265601667472443,1.0069504689324695,0.0
374,0,583.286,584.0318,3.3164098982566603,10.48338333552965,-4.440892098500626e-16
374,2,543.8373,410.38782,3.1359966087796893,1.0208657885943033,0.0
375,0,574.96906,586.3157,3.2390688977213937,10.551858993479922,0.0
375,2,536.2832,410.62567,3.013252109804255,1.0549676837524729,4.440892098500626e-16
376,0,567.617,586.3703,3.173656118890274,10.553708254214431,0.0
376,2,529.98804,410.2461,2.911799817680538,1.026210509731051,0.0
377,0,561.1072,585.7141,3.11647275173855,10.534434085733187,0.0
377,2,522.4602,410.31885,2.79015213689979,1.0439199367621406,0.0
378,0,552.85754,585.58203,3.0432866390129694,10.530777067230677,0.0
378,2,514.9722,409.99033,2.6693261661359027,1.0218899475070309,0.0
379,0,543.8912,586.74524,2.9630860935897205,10.56552826833119,0.0
379,2,506.51135,409.97104,2.5330249380042416,1.0317997285890321,-4.440892098500626e-16
380,0,534.33453,590.6124,2.8774245765348097,10.678813888716457,0.0
380,2,496.89877,409.63763,2.3779822398049695,1.0122655307831785,0.0
381,0,524.75616,594.08984,2.793407987698131,10.778666370494818,0.0
381,2,486.5501,409.72522,2.21213147976717,1.0353560906822388,4.440892098500626e-16
382,0,515.7446,596.4666,2.715721641492558,10.845849846179368,0.0
382,2,474.72528,410.15268,2.0244985650649383,1.0937645758807797,0.0
383,0,510.14224,597.83673,2.667919153062519,10.884176889111409,0.0
383,2,462.55444,411.0059,1.834574143940361,1.1935874278521261,0.0
384,0,505.58908,598.06305,2.6290620874981134,10.89049758612419,0.0
384,2,451.9422,411.43365,1.6691294684622826,1.2492806995548413,-4.440892098500626e-16
385,0,502.781,598.00574,2.6050594003723075,10.888917909115174,-4.440892098500626e-16
385,2,443.41006,410.99948,1.5325434495231351,1.2188870475481153,0.0
386,0,500.49692,597.7015,2.585429347119479,10.880464322301885,0.0
386,2,436.0618,410.97263,1.4168830251834004,1.226209299986813,-4.440892098500626e-16
387,0,498.34088,596.7024,2.5665444744845742,10.85259391397541,0.0
387,2,430.1884,411.4057,1.3275905713263516,1.2757703215613105,0.0
388,0,497.109,593.72253,2.55450802090509,10.768614986991865,0.0
388,2,426.03668,412.19214,1.2680703115246672,1.356463899934056,0.0
389,0,495.82834,589.67975,2.541292251913816,10.65265831234956,0.0
389,2,422.7546,413.16257,1.2238193077408221,1.4527131719819124,0.0
390,0,493.73923,585.8818,2.5208372202846907,10.541574891754392,0.0
390,2,420.54916,413.5819,1.1926664161961569,1.4950313693618682,0.0
391,0,490.898,583.2502,2.494097532469778,10.463399208583043,4.440892098500626e-16
391,2,418.53058,414.20114,1.1659802612930081,1.5555939166707944,4.440892098500626e-16
392,0,487.23837,581.2762,2.4602185498530793,10.4041441282762,0.0
392,2,417.81467,414.44778,1.1567521396003357,1.5794996952364535,0.0
393,0,482.94818,579.5366,2.4205830945684093,10.351497941816866,0.0
393,2,417.362,414.84644,1.1526970934803638,1.6171223303113678,0.0
394,0,479.18057,578.3701,2.385848259271522,10.315990080096945,0.0
394,2,417.58734,415.00803,1.157329014380442,1.6318151878740288,0.0
395,0,475.32465,577.54346,2.3504897664745696,10.29077000216499,0.0
395,2,418.48132,414.4215,1.16681651960756,1.576202539169806,0.0
396,0,471.77383,576.38416,2.317354740481417,10.255140774114707,0.0
396,2,420.11575,414.9886,1.1959925708110073,1.6268137263243503,4.440892098500626e-16
397,0,468.5121,575.1376,2.2865305899835886,10.216575003833235,0.0
397,2,423.68604,413.91397,1.243452484307472,1.5221257140442574,0.0
398,0,465.21082,574.78973,2.256347185866212,10.205913588204472,4.440892098500626e-16
398,2,429.05203,412.60333,1.3177685100092922,1.3915760747912032,0.0
399,0,462.54303,574.4975,2.2319111458950904,10.196939091457653,0.0
399,2,435.3015,411.07898,1.4056105790970381,1.2374883615934529,-4.440892098500626e-16
400,0,460.51645,573.65594,2.2124423206712347,10.170688427204034,0.0
400,2,442.08746,410.34494,1.5079522446584495,1.157269605908759,0.0
401,0,458.6737,573.1049,2.1949873459529394,10.153473645767562,0.0
401,2,449.29294,409.98203,1.6198126979958798,1.1120665561089353,-4.440892098500626e-16
402,0,457.4737,571.701,2.182008241897444,10.10917305831665,0.0
402,2,456.0825,410.13666,1.728154652956618,1.117844797218286,0.0
403,0,457.00168,570.7614,2.176280259645746,10.079320985870929,4.440892098500626e-16
403,2,461.96082,409.73434,1.8196549933793067,1.0703720827722059,0.0
404,0,457.34134,569.7258,2.177776384596458,10.04618510813562,0.0
404,2,467.41162,410.55377,1.9096714412857327,1.1430113470981134,4.440892098500626e-16
405,0,458.33536,568.9461,2.185656529176775,10.021057917142139,0.0
405,2,473.86166,412.36722,2.0183674956131146,1.309694300741782,0.0
406,0,461.24542,567.8981,2.210735450990971,9.986988803253725,0.0
406,3,563.8723,410.13412,3.462889654091673,0.9674135030071938,0.0
407,0,464.85028,566.9099,2.2424437986495467,9.954605988140338,0.0
407,2,478.65558,413.2497,2.0966936736706883,1.3877209968795405,0.0
408,0,468.8587,566.1082,2.278305631478248,9.928102661091335,0.0
408,2,482.72903,414.21786,2.1634231188883697,1.474259747035216,0.0
409,0,471.2267,565.197,2.2990358353936093,9.898006748642294,0.0
409,3,543.6198,411.65497,3.130219359614883,1.1460943665988488,0.0
410,0,473.1893,564.65485,2.3165540726597165,9.879974119997465,0.0
410,3,530.6164,412.97885,2.9198322231541396,1.2925430622979768,0.0
411,0,474.8769,564.44507,2.331958174007161,9.872899849496548,0.0
411,3,522.5601,413.9919,2.7911283710177384,1.4005393092461524,4.440892098500626e-16
412,0,476.28857,564.48096,2.3450955495363206,9.873961058983868,0.0
412,3,518.07495,414.22937,2.720068657967779,1.4290882314769675,0.0
413,0,477.20572,564.9787,2.3541470875777017,9.890303785834373,-4.440892098500626e-16
413,3,519.76855,415.778,2.7469283965544657,1.573265379531474,0.0
414,0,477.909,566.2594,2.362028715378295,9.93230017532995,0.0
414,3,522.4776,416.20303,2.789460206225486,1.6096174609899982,0.0
415,0,479.20197,567.3292,2.375069779487923,9.967105951447934,0.0
415,3,527.9656,416.25034,2.8756621426315667,1.60702033000997,0.0
416,0,480.488,568.2403,2.387818283648249,9.996580962715301,0.0
416,3,534.5485,418.37628,2.977071149260742,1.7959374881046948,0.0
417,0,483.17163,568.68536,2.4128975873025986,10.010773023201425,0.0
417,3,540.22174,418.52805,3.0654074420301023,1.8028355798165023,4.440892098500626e-16
418,0,487.0012,569.7247,2.448932267053786,10.043984619010304,0.0
418,2,506.1492,417.90005,2.5353680200096886,1.7874848719690881,0.0
419,0,491.73782,570.9071,2.4931836883634433,10.081542943091149,0.0
419,1,663.01666,498.92935,4.402403193135278,7.1689323633188184,0.0
420,0,497.56625,571.07166,2.5465834992553433,10.08639443376819,0.0
420,1,639.70953,480.3038,4.222029307222693,6.18586946171259,0.0
421,0,503.01767,569.772,2.595915678394634,10.044334665878598,0.0
421,1,626.9343,467.9473,4.12389311043046,5.459182021582851,0.0
422,0,509.65155,570.97614,2.6572036733710602,10.082498330441773,0.0
422,2,537.47577,422.44452,3.0178713881059465,2.1597267284917088,4.440892098500626e-16
423,0,516.5198,572.92975,2.720374006554954,10.144230311028483,0.0
423,2,561.3525,427.75037,3.370316686506171,2.5933419777779463,0.0
424,0,523.8674,574.85443,2.7873191237271895,10.204453884563357,0.0
424,2,582.6045,432.039,3.6740343607563024,2.929285610217555,0.0
425,0,530.75024,576.80023,2.84944706069947,10.264816463965596,0.0
425,2,599.0511,435.725,3.9008083134813702,3.21147938025781,4.440892098500626e-16
426,0,536.0909,578.56683,2.8971654221151564,10.319186969760235,0.0
426,3,571.08014,427.02463,3.5194642457628715,2.5207018835065362,-4.440892098500626e-16
427,0,540.1118,580.3404,2.932619781955582,10.373371955575733,0.0
427,3,593.91876,433.78583,3.8343375664501664,3.060429388942058,0.0
428,0,543.628,582.4998,2.9630414187264535,10.438771579838676,0.0
428,2,614.96515,441.04428,4.104541137124782,3.6126222964714074,-4.440892098500626e-16
429,0,546.6528,584.31744,2.9889767114068477,10.493277273400572,-4.440892098500626e-16
429,2,629.84985,444.72314,4.295962324449702,3.8773631534138495,-4.440892098500626e-16
430,0,548.69104,585.41235,3.0064073666093587,10.525868570572973,0.0
430,2,641.5864,447.02652,4.447460075303633,4.037536391111189,4.440892098500626e-16
431,0,549.3814,587.21857,3.0113370292433954,10.57933096118835,0.0
431,2,653.15906,449.29816,4.594497398800549,4.193028620238842,0.0
432,0,548.27637,588.28894,3.0008917102758614,10.610821599591086,0.0
432,2,661.8601,449.80835,4.712975794244975,4.2226672223081785,0.0
433,0,546.2239,589.7412,2.9819582929923714,10.653276860680782,4.440892098500626e-16
433,2,670.89386,450.4954,4.834411642402815,4.264647653458461,0.0
434,0,543.3773,590.9527,2.9563535087702433,10.688465686260194,0.0
434,2,678.9555,451.08612,4.942632898046703,4.300394321025614,0.0
435,0,541.0931,592.0835,2.935855618907244,10.721094684556313,0.0
435,2,687.2719,452.78842,5.043899774463195,4.414529167615093,-4.440892098500626e-16
436,0,539.0449,593.2244,2.9175296266144475,10.753811681935327,0.0
436,2,696.30164,455.01498,5.148925837339224,4.563227056057187,0.0
437,0,537.24664,594.50433,2.9014278769956143,10.790271135654711,0.0
437,2,703.0384,455.903,5.233791431305257,4.61954141326267,0.0
438,0,535.8814,596.5291,2.888918915718497,10.84743836368522,0.0
438,1,655.44293,465.3313,4.5126808274172285,5.276856741647677,-4.440892098500626e-16
439,0,534.8553,598.6333,2.8794200807369696,10.906220911023814,4.440892098500626e-16
439,1,675.7239,463.47852,4.7954887727901605,5.144734041110894,4.440892098500626e-16
440,0,534.0782,600.1147,2.8723264515125306,10.947230136070731,0.0
440,1,690.5902,462.29202,5.00471057270228,5.057532535946869,0.0
441,0,532.52545,602.10046,2.8585612830341818,11.001721623607091,0.0
441,1,701.17346,461.47406,5.155016515171345,4.996544073288117,-4.440892098500626e-16
442,0,530.1931,604.4813,2.8382673580855977,11.066331811534257,0.0
442,1,708.1163,461.14557,5.25232012911653,4.970032503659471,-4.440892098500626e-16
443,0,588.4403,561.2125,3.401019684742213,9.753963810608187,0.0
443,1,651.24255,506.3911,4.227708762577729,7.5373269768183615,0.0
444,0,565.2128,577.1555,3.1620064561831778,10.273991739136932,0.0
444,1,672.24677,492.38666,4.550201312824227,6.830041430856911,0.0
445,0,609.8838,541.3862,3.655386033597766,9.037657433204357,0.0
445,1,621.475,529.0705,3.8111516006415846,8.548086818363268,0.0
446,0,639.2681,515.3835,4.053167757796824,7.956298192637016,0.0
446,1,584.36707,555.32587,3.3722561467658556,9.551133497634249,0.0
447,0,657.34576,496.01736,4.351704434603754,7.0239541297743955,0.0
447,1,555.64154,573.70087,3.0779595031482327,10.166152007118344,0.0
448,0,603.12994,532.9451,3.608139208120506,8.709105340542918,0.0
448,1,595.93304,536.58936,3.525066193379996,8.854813529884572,0.0
449,0,626.7954,507.32782,3.946232695231422,7.589802059634684,0.0
449,1,556.71216,561.9804,3.098539282056985,9.783068830624813,0.0
450,0,574.75696,542.6424,3.2986320881764373,9.091085016763268,0.0
450,1,592.3108,527.28125,3.508812425838812,8.480792038730863,0.0
451,0,536.05853,568.67126,2.9006817677009726,10.00628120746867,0.0
451,1,614.88324,503.18192,3.826251396662112,7.3958543887180905,0.0
452,0,507.50745,589.01965,2.6429356350582958,10.633207260013782,0.0
452,1,629.58295,485.42017,4.072019929233674,6.476082808788547,0.0
453,0,487.11145,602.6434,2.474638235757223,11.016324835363712,0.0
453,2,688.7695,451.42032,5.077559799835066,4.316382496186648,-4.440892098500626e-16
454,0,470.91882,612.8873,2.348648086505121,11.287130942680392,0.0
454,2,677.8989,448.05844,4.9545947030972375,4.082590689777749,0.0
455,0,457.58597,621.57794,2.2499832101466546,11.506185710722328,4.440892098500626e-16
455,2,667.27716,444.5991,4.8329636887540595,3.8354085645707734,0.0
456,0,447.29535,629.038,2.177669148831012,11.686953106809975,0.0
456,1,630.97345,470.57324,4.162522320480427,5.618235474611767,0.0
457,0,439.31735,634.75305,2.1232674693775175,11.821105738126173,0.0
457,2,654.2337,441.5392,4.669675121697374,3.6147059289349777,4.440892098500626e-16
458,0,433.20145,639.4659,2.083052979759401,11.929058190479887,0.0
458,2,641.98047,437.8159,4.519246279264786,3.3359426657519187,-4.440892098500626e-16
459,0,428.186,643.1874,2.0505049513003453,12.012622909657308,0.0
459,2,630.0127,435.3967,4.359751455321762,3.1545236119612987,0.0
460,0,423.8459,644.8602,2.020273631061001,12.049566365026468,-4.440892098500626e-16
460,2,619.26044,432.97824,4.215582948440734,2.9686932206097794,0.0
461,0,418.86194,646.49335,1.9853652948348377,12.085291756596158,0.0
461,2,609.3906,431.91858,4.074282471084217,2.891583847611745,0.0
462,1,562.7342,521.52606,3.205913489525212,8.245713568366186,0.0
462,2,601.8534,430.53558,3.9687644960590234,2.7845130457914102,-4.440892098500626e-16
463,0,413.6392,642.6611,1.9391136920216703,11.999830150433704,0.0
463,2,595.334,429.53424,3.8756825813263034,2.707456000959187,0.0
464,1,513.6881,551.9515,2.6909876747532513,9.440658170593917,0.0
464,2,589.86743,429.2197,3.794738878740927,2.6868240902583764,0.0
465,0,409.7678,632.71826,1.890558759429665,11.771955122080037,0.0
465,2,585.7801,428.7853,3.734999966970744,2.6545384192832344,4.440892098500626e-16
466,0,407.42004,623.77594,1.8539699350748675,11.558147284390412,0.0
466,2,581.8163,428.84927,3.674957189630388,2.6642369803636257,-4.440892098500626e-16
467,0,406.74747,618.0147,1.8363250408336707,11.415681383261235,0.0
467,2,578.5651,428.4116,3.6276475224462588,2.6307135348009822,0.0
468,0,406.82855,616.86707,1.8344831318488977,11.38684576510493,0.0
468,2,574.99554,427.2135,3.5781293719885277,2.532549702805717,0.0
469,0,407.03195,618.11707,1.8388290194552297,11.418254861273683,0.0
469,2,571.42535,426.42706,3.526721959987083,2.46897136788364,0.0
470,0,407.2225,619.1681,1.8426196583076568,11.444522542610782,0.0
470,2,568.6545,426.01172,3.485981453013145,2.4362338362466467,0.0
471,0,407.90897,619.4319,1.8486763386590261,11.45111713236156,0.0
471,2,566.3056,424.52078,3.454875304396136,2.3092187720858597,-4.440892098500626e-16
472,0,407.05118,620.6414,1.844405395945509,11.48111161141921,0.0
472,2,563.53876,423.30716,3.416121066774068,2.20563680591421,0.0
473,0,405.73953,621.7638,1.836362994511511,11.50876951368147,0.0
473,2,560.52905,421.9675,3.3735729108303407,2.0900238180293407,0.0
474,0,405.8524,622.56323,1.8389730485709044,11.528419447221633,0.0
474,2,557.0584,419.92285,3.325200692790434,1.909677006387028,0.0
475,0,407.77597,625.6656,1.8607219599880191,11.604055097390003,0.0
475,2,553.21155,418.85248,3.2677759923853635,1.8165160139803262,0.0
476,0,411.853,631.9749,1.9053018060575493,11.75463670786655,0.0
476,2,548.94403,418.47,3.2018405002883052,1.7866383086730302,0.0
477,0,416.72488,638.8147,1.9556901362000207,11.913167511408151,0.0
477,2,544.8971,418.53204,3.138428345474207,1.797389592976188,0.0
478,0,420.29266,645.24164,1.9940387035720442,12.05776073378916,-4.440892098500626e-16
478,2,541.0283,418.6305,3.0778487733530215,1.8112463218703283,4.440892098500626e-16
479,0,423.0744,652.4835,2.026764869529206,12.215799269875333,0.0
479,2,537.7596,419.03345,3.02636197141049,1.852216606559864,4.440892098500626e-16
480,0,424.4535,659.96106,2.048562988703065,12.373737377483877,0.0
480,2,535.10516,419.88208,2.9841809556177377,1.9327532666595246,0.0
481,0,425.5341,665.1669,2.0642043512138546,12.480754798336758,0.0
481,2,532.68365,420.17786,2.9464212528628324,1.9624767188312333,0.0
482,0,425.47818,668.16394,2.0681735821933676,12.54123696174821,-4.440892098500626e-16
482,2,530.15436,420.32858,2.9072229662774216,1.9791498619452952,0.0
483,0,424.7233,669.25946,2.064338093382248,12.563079453765388,4.440892098500626e-16
483,2,526.2484,419.60434,2.8472459310341423,1.918337841486121,0.0
484,0,423.03845,669.6481,2.052816083093969,12.570659200706768,0.0
484,1,513.81055,510.7232,2.6839819019144446,7.78271641254557,0.0
485,0,419.17886,668.1259,2.0227922994209737,12.539844258889193,0.0
485,1,511.9818,482.1413,2.654906675860163,6.352169946414524,0.0
486,0,414.17456,665.3419,1.9822697085888517,12.483206848588134,0.0
486,2,518.5323,417.5386,2.727713528191992,1.738749170004251,4.440892098500626e-16
487,0,409.05704,661.86926,1.9392688142387322,12.411769339342932,4.440892098500626e-16
487,1,506.4244,461.70645,2.575230325104867,5.1427448341255655,4.440892098500626e-16
488,0,405.1724,658.61957,1.905095959592847,12.344073961544531,0.0
488,2,508.74323,415.47733,2.5736298635011314,1.5592246872485553,0.0
489,0,402.12024,655.43536,1.8767220185147209,12.276914705388949,4.440892098500626e-16
489,1,499.05273,446.1241,2.4627063641196454,4.090678496999331,0.0
490,0,398.59314,653.3067,1.846532300878592,12.231389835390017,0.0
490,2,498.50894,412.93207,2.4092179265390237,1.331018272638044,0.0
491,0,394.46085,649.25244,1.8075877480362326,12.143765696654649,-4.440892098500626e-16
491,2,488.54813,411.19464,2.247643325266402,1.1765587998085252,0.0
492,0,388.83057,646.2745,1.7590635959992031,12.078240815038631,0.0
492,2,480.24585,409.62952,2.1109501454942174,1.0346960449477045,0.0
493,0,384.20023,643.12585,1.717090999221587,12.008162370910343,0.0
493,1,484.62454,434.3744,2.2407513889046746,3.2159451033873836,0.0
494,0,380.6984,639.5682,1.6821509823237002,11.92795342249262,0.0
494,1,471.00507,426.5267,2.021397411045318,2.58808624395407,0.0
495,0,378.47385,634.4062,1.652465833206302,11.809505925753111,0.0
495,1,459.77893,421.98407,1.8375172185949435,2.2096118637530964,0.0
496,0,393.76425,568.1346,1.5959435546316922,9.999828031603471,0.0
496,1,433.05383,480.77054,1.70817107339903,6.314928947156046,0.0
497,0,403.1311,521.47003,1.527801228623309,8.282866059540106,0.0
497,1,413.4788,520.6153,1.6321852355282676,8.244281539967877,0.0
498,0,408.23816,488.2213,1.4478864311868702,6.725295494897171,0.0
498,1,399.1321,546.61584,1.5768645174537317,9.264757797029413,0.0
499,0,394.638,522.68604,1.4447328604707206,8.335805001961308,0.0
499,1,402.99496,505.26248,1.4623768912109574,7.5662796249938165,0.0
500,0,383.8205,546.278,1.428446260739496,9.254719252166927,0.0
500,2,458.32697,408.20993,1.7547498947934745,0.9248618232863564,0.0
501,0,375.7487,561.9896,1.4107990554967702,9.80059230566956,0.0
501,2,442.44818,407.17816,1.4950782960613649,0.8444612255342143,0.0
502,0,369.65988,572.37256,1.3932117493562883,10.136158855514282,0.0
502,2,429.3588,405.9952,1.2776675999396727,0.7443586567349847,-4.440892098500626e-16
503,0,365.07648,578.62506,1.375033988631182,10.329403307951203,0.0
503,2,418.63385,405.01245,1.0982023696801555,0.6604051638461605,0.0
504,0,361.82388,582.9468,1.3620835684305215,10.459273555521998,4.440892098500626e-16
504,2,408.616,404.43207,0.9324792898314351,0.6160010477749331,0.0
505,0,359.82693,584.4623,1.3502068344019653,10.504150476597335,-4.440892098500626e-16
505,2,399.73203,404.34662,0.78916537503122,0.6203553052889603,-4.440892098500626e-16
506,0,358.79837,583.7292,1.3386631446848012,10.482559772341611,0.0
506,2,391.94357,403.96448,0.6606665221746626,0.5928410738489696,-4.440892098500626e-16
507,0,358.18542,581.42865,1.324938298758946,10.414188857443976,-4.440892098500626e-16
507,2,386.24176,403.00122,0.5593283146273329,0.5025514496950798,0.0
508,0,357.7505,578.2458,1.3093088431424718,10.318240401885046,0.0
508,2,381.95032,402.54514,0.4854738537826533,0.46195201733351254,0.0
509,0,357.47723,574.0857,1.2911085654398515,10.19040812163258,0.0
509,2,379.1822,402.30313,0.4382912653936355,0.4410970221447421,0.0
510,0,357.14725,570.677,1.2749476863668552,10.083577404357015,0.0
510,2,376.96243,402.1717,0.40111038937682686,0.4308366317380816,0.0
511,0,357.20416,567.85175,1.2643112880072869,9.993539071904124,0.0
511,2,374.8256,401.3348,0.3571303152307257,0.3470925460887919,0.0
512,0,357.32648,565.9369,1.2577696458998828,9.931730833448606,0.0
512,2,372.87708,400.37927,0.3144735666116376,0.24995048495364003,0.0
513,0,358.10312,564.76184,1.2601033204342544,9.893426919015793,0.0
513,1,392.28287,472.0101,1.1772879289668667,5.840012486459173,0.0
514,0,359.02786,563.3506,1.262852615282631,9.84709562512318,0.0
514,1,384.12695,449.05402,0.9275008410264922,4.388934346336178,4.440892098500626e-16
515,0,359.77557,562.15375,1.2648664143933623,9.807524097694762,0.0
515,1,377.0075,432.4625,0.7001390232966243,3.1695508573794946,0.0
516,0,360.09937,560.7992,1.262357274694885,9.762472635046915,4.440892098500626e-16
516,1,370.8634,421.88358,0.5145536727508739,2.302587302585522,-4.440892098500626e-16
517,0,360.19656,558.59937,1.2542770941960297,9.688634747301712,0.0
517,1,366.47742,413.39847,0.3612930313971474,1.5473522732535336,4.440892098500626e-16
518,0,360.30392,555.41394,1.242091011766564,9.580128194121375,4.440892098500626e-16
518,1,362.43045,406.79828,0.22382722552669954,0.9199384779162116,0.0
519,0,360.32782,552.2927,1.2291758328559663,9.47195072534531,0.0
519,1,358.28397,402.04895,0.09986971323643878,0.4462538616523801,0.0
520,0,360.57098,549.51825,1.219609929921529,9.374169756373796,0.0
520,1,354.86008,398.414,-0.00284546635100158,0.06970403938072778,0.0
521,0,361.0164,547.2647,1.2140953363120368,9.293583492123028,4.440892098500626e-16
521,1,352.48453,394.79733,-0.09155432444861233,-0.3197445394377958,0.0
522,0,361.1331,545.2041,1.2062013974195587,9.219030962060291,0.0
522,2,364.6218,396.15607,0.12730646427289471,-0.19026203529742247,0.0
523,0,360.73138,543.2288,1.1935901482014135,9.146819254896606,0.0
523,2,358.29022,393.8925,-0.007812009593819447,-0.43015643121241354,0.0
524,0,359.59192,541.1681,1.1732890990038523,9.070732838531212,0.0
524,2,354.81952,391.79846,-0.09524172636500605,-0.6606990286646344,0.0
525,0,358.52924,539.5187,1.1554001256756683,9.009216530321973,4.440892098500626e-16
525,2,352.04288,389.8486,-0.17052882673514125,-0.8803746817000295,0.0
526,0,356.6634,538.8022,1.133861004777119,8.982554436917727,0.0
526,2,349.7129,388.47122,-0.23086196583105378,-1.0374045588879959,-4.440892098500626e-16
